Johnny Depp	0.659	http://www.wikidata.org/entity/Q37175	actor
Ryan Reynolds	0.651	http://www.wikidata.org/entity/Q192682	actor
Winona Ryder	0.585	http://www.wikidata.org/entity/Q101797	actor
Tom Holland	0.5	http://www.wikidata.org/entity/Q2023710	actor
Cate Blanchett	0.476	http://www.wikidata.org/entity/Q80966	actor
Jennifer Connelly	0.458	http://www.wikidata.org/entity/Q103343	actor
Olivia Wilde	0.311	http://www.wikidata.org/entity/Q200355	actor
Ralph Fiennes	0.2	http://www.wikidata.org/entity/Q28493	actor
Zendaya	0.152	http://www.wikidata.org/entity/Q189489	actor
Amber Heard	0.14	http://www.wikidata.org/entity/Q229166	actor
Zoë Kravitz	0.104	http://www.wikidata.org/entity/Q227129	actor
Stellan Skarsgård	-0.093	http://www.wikidata.org/entity/Q208667	actor
Talulah Riley	-0.18	http://www.wikidata.org/entity/Q269309	actor
Riley Keough	-0.233	http://www.wikidata.org/entity/Q254947	actor
Vanessa Paradis	-0.278	http://www.wikidata.org/entity/Q51023	actor
Priscilla Presley	-0.279	http://www.wikidata.org/entity/Q234773	actor
Ana de Armas	-0.283	http://www.wikidata.org/entity/Q698173	actor
Maurizio D'Ancora	-0.321	http://www.wikidata.org/entity/Q3852571	actor
Volodymyr Zelenskyy	-0.349	http://www.wikidata.org/entity/Q3874799	actor
Donald Trump	-0.385	http://www.wikidata.org/entity/Q22686	actor
Till Lindemann	-0.462	http://www.wikidata.org/entity/Q154852	actor
Valery Todorovsky	-0.49	http://www.wikidata.org/entity/Q1969891	actor
