Murder on the Orient Express	0.913	http://www.wikidata.org/entity/Q27689100	mystery film
Glass Onion: A Knives Out Mystery	0.477	http://www.wikidata.org/entity/Q84712797	mystery film
Death on the Nile	0.436	http://www.wikidata.org/entity/Q56816969	mystery film
Knives Out	0.234	http://www.wikidata.org/entity/Q57982486	mystery film
Enola Holmes 2	0.102	http://www.wikidata.org/entity/Q108764447	mystery film
Angels & Demons	0.079	http://www.wikidata.org/entity/Q192934	mystery film
Enola Holmes	0.0	http://www.wikidata.org/entity/Q65032692	mystery film
Where the Crawdads Sing	-0.024	http://www.wikidata.org/entity/Q106311043	mystery film
Inception	-0.047	http://www.wikidata.org/entity/Q25188	mystery film
Don't Worry Darling	-0.067	http://www.wikidata.org/entity/Q100801718	mystery film
Memento	-0.14	http://www.wikidata.org/entity/Q190525	mystery film
Scream	-0.156	http://www.wikidata.org/entity/Q27411	mystery film
Scream 4	-0.184	http://www.wikidata.org/entity/Q323392	mystery film
Get Out	-0.195	http://www.wikidata.org/entity/Q25136235	mystery film
Blade Runner 2049	-0.196	http://www.wikidata.org/entity/Q21500755	mystery film
Unbreakable	-0.286	http://www.wikidata.org/entity/Q650613	mystery film
Jason Bourne	-0.476	http://www.wikidata.org/entity/Q19481099	mystery film
