The Godfather Part II	0.927	http://www.wikidata.org/entity/Q184768	crime film
The Godfather	0.905	http://www.wikidata.org/entity/Q47703	crime film
Murder on the Orient Express	0.49	http://www.wikidata.org/entity/Q27689100	crime film
Glass Onion: A Knives Out Mystery	0.438	http://www.wikidata.org/entity/Q84712797	crime film
Death on the Nile	0.378	http://www.wikidata.org/entity/Q56816969	crime film
Knives Out	0.355	http://www.wikidata.org/entity/Q57982486	crime film
The Gentlemen	0.263	http://www.wikidata.org/entity/Q60614686	crime film
Casino Royale	0.24	http://www.wikidata.org/entity/Q151904	crime film
The Dark Knight	0.152	http://www.wikidata.org/entity/Q163872	crime film
Once Upon a Time in Hollywood	0.075	http://www.wikidata.org/entity/Q47300912	crime film
Red Dragon	0.0	http://www.wikidata.org/entity/Q9125658	crime film
Kingsman: The Golden Circle	-0.023	http://www.wikidata.org/entity/Q23780457	crime film
Amsterdam	-0.196	http://www.wikidata.org/entity/Q104830968	crime film
Batgirl	-0.471	http://www.wikidata.org/entity/Q109860581	crime film
Inventing Anna	-0.472	http://www.wikidata.org/entity/Q82396632	crime film
The Crown	-0.619	http://www.wikidata.org/entity/Q20707362	crime film
Brother 2	-0.725	http://www.wikidata.org/entity/Q1528731	crime film
Colin Farrell	-0.946	http://www.wikidata.org/entity/Q172035	crime film
