Гладиатор	0.625	http://www.wikidata.org/entity/Q128518	исторический фильм
Екатерина	0.375	http://www.wikidata.org/entity/Q2941802	исторический фильм
Последняя дуэль	0.312	http://www.wikidata.org/entity/Q85000980	исторический фильм
Король Англии	0.271	http://www.wikidata.org/entity/Q54801155	исторический фильм
Страсти Христовы	0.271	http://www.wikidata.org/entity/Q51668	исторический фильм
Сердце Пармы	0.229	http://www.wikidata.org/entity/Q55659358	исторический фильм
Операция «Валькирия»	0.213	http://www.wikidata.org/entity/Q159054	исторический фильм
Варяг	0.196	http://www.wikidata.org/entity/Q87126244	исторический фильм
Царство небесное	0.191	http://www.wikidata.org/entity/Q207698	исторический фильм
Союз спасения	0.085	http://www.wikidata.org/entity/Q53704963	исторический фильм
Унесённые ветром	0.021	http://www.wikidata.org/entity/Q2875	исторический фильм
Оппенгеймер	-0.042	http://www.wikidata.org/entity/Q108839994	исторический фильм
Оливер Рид	-0.042	http://www.wikidata.org/entity/Q313588	исторический фильм
Мидуэй	-0.043	http://www.wikidata.org/entity/Q56551019	исторический фильм
Амстердам	-0.146	http://www.wikidata.org/entity/Q104830968	исторический фильм
Чемпион мира	-0.191	http://www.wikidata.org/entity/Q65154506	исторический фильм
Бункер	-0.229	http://www.wikidata.org/entity/Q152857	исторический фильм
Дерек Джейкоби	-0.25	http://www.wikidata.org/entity/Q256164	исторический фильм
Тринадцать жизней	-0.25	http://www.wikidata.org/entity/Q105962844	исторический фильм
Томас Сангстер	-0.383	http://www.wikidata.org/entity/Q312531	исторический фильм
Лодка	-0.396	http://www.wikidata.org/entity/Q62730	исторический фильм
Блондинка	-0.812	http://www.wikidata.org/entity/Q66823622	исторический фильм
