Item1,Item2,Item3,Item4,BestItem,WorstItem
Роальд Даль,Роберт Лоуренс Стайн,Чак Паланик,Макс Брукс,Чак Паланик,Роберт Лоуренс Стайн
Нил Гейман,Брэм Стокер,Новый Дозор,Роберт Лоуренс Стайн,Нил Гейман,Новый Дозор
Нил Гейман,Брэм Стокер,Новый Дозор,Роберт Лоуренс Стайн,Брэм Стокер,Новый Дозор
Нил Гейман,Брэм Стокер,Новый Дозор,Роберт Лоуренс Стайн,Брэм Стокер,Новый Дозор
Нил Гейман,Брэм Стокер,Новый Дозор,Роберт Лоуренс Стайн,Брэм Стокер,Нил Гейман
Нил Гейман,Брэм Стокер,Новый Дозор,Роберт Лоуренс Стайн,Роберт Лоуренс Стайн,Новый Дозор
Нил Гейман,Брэм Стокер,Новый Дозор,Роберт Лоуренс Стайн,Новый Дозор,Роберт Лоуренс Стайн
Чак Паланик,Макс Брукс,Брэм Стокер,Стивен Кинг,Стивен Кинг,Брэм Стокер
Чак Паланик,Макс Брукс,Брэм Стокер,Стивен Кинг,Стивен Кинг,Чак Паланик
Чак Паланик,Макс Брукс,Брэм Стокер,Стивен Кинг,Стивен Кинг,Чак Паланик
Чак Паланик,Макс Брукс,Брэм Стокер,Стивен Кинг,Макс Брукс,Чак Паланик
Говард Филлипс Лавкрафт,Рэй Брэдбери,Макс Брукс,Брэм Стокер,Рэй Брэдбери,Брэм Стокер
Говард Филлипс Лавкрафт,Рэй Брэдбери,Макс Брукс,Брэм Стокер,Брэм Стокер,Говард Филлипс Лавкрафт
Новый Дозор,Четыре после полуночи,Табита Кинг,Брэм Стокер,Табита Кинг,Четыре после полуночи
Новый Дозор,Четыре после полуночи,Табита Кинг,Брэм Стокер,Брэм Стокер,Четыре после полуночи
Чак Паланик,Рэй Брэдбери,Вольфганг Хольбайн,Стивен Кинг,Стивен Кинг,Чак Паланик
Табита Кинг,Чак Паланик,Новый Дозор,Макс Брукс,Чак Паланик,Новый Дозор
Табита Кинг,Чак Паланик,Новый Дозор,Макс Брукс,Табита Кинг,Чак Паланик
Табита Кинг,Чак Паланик,Новый Дозор,Макс Брукс,Макс Брукс,Новый Дозор
Роальд Даль,Роберт Лоуренс Стайн,Чак Паланик,Макс Брукс,Роберт Лоуренс Стайн,Чак Паланик
Роальд Даль,Роберт Лоуренс Стайн,Чак Паланик,Макс Брукс,Роберт Лоуренс Стайн,Роальд Даль
Чак Паланик,Макс Брукс,Брэм Стокер,Стивен Кинг,Стивен Кинг,Макс Брукс
Чак Паланик,Макс Брукс,Брэм Стокер,Стивен Кинг,Стивен Кинг,Чак Паланик
Стивен Кинг,Четыре после полуночи,Энн Райс,Зов Ктулху,Стивен Кинг,Энн Райс
Стивен Кинг,Четыре после полуночи,Энн Райс,Зов Ктулху,Стивен Кинг,Энн Райс
Говард Филлипс Лавкрафт,Энн Райс,Четыре после полуночи,Роальд Даль,Говард Филлипс Лавкрафт,Четыре после полуночи
Стивен Кинг,Четыре после полуночи,Энн Райс,Зов Ктулху,Стивен Кинг,Зов Ктулху
Стивен Кинг,Четыре после полуночи,Энн Райс,Зов Ктулху,Стивен Кинг,Зов Ктулху
Говард Филлипс Лавкрафт,Энн Райс,Четыре после полуночи,Роальд Даль,Четыре после полуночи,Говард Филлипс Лавкрафт
Говард Филлипс Лавкрафт,Энн Райс,Четыре после полуночи,Роальд Даль,Энн Райс,Четыре после полуночи
Говард Филлипс Лавкрафт,Энн Райс,Четыре после полуночи,Роальд Даль,Говард Филлипс Лавкрафт,Роальд Даль
Говард Филлипс Лавкрафт,Энн Райс,Четыре после полуночи,Роальд Даль,Четыре после полуночи,Говард Филлипс Лавкрафт
Вольфганг Хольбайн,Стивен Кинг,Нил Гейман,Брэм Стокер,Стивен Кинг,Вольфганг Хольбайн
Вольфганг Хольбайн,Стивен Кинг,Нил Гейман,Брэм Стокер,Стивен Кинг,Нил Гейман
Вольфганг Хольбайн,Стивен Кинг,Нил Гейман,Брэм Стокер,Стивен Кинг,Брэм Стокер
Вольфганг Хольбайн,Стивен Кинг,Нил Гейман,Брэм Стокер,Стивен Кинг,Нил Гейман
Вольфганг Хольбайн,Стивен Кинг,Нил Гейман,Брэм Стокер,Стивен Кинг,Вольфганг Хольбайн
Макс Брукс,готическая литература,Чак Паланик,Зов Ктулху,Зов Ктулху,готическая литература
Макс Брукс,готическая литература,Чак Паланик,Зов Ктулху,Макс Брукс,готическая литература
