Item1,Item2,Item3,Item4,BestItem,WorstItem
Ratchet & Clank: Сквозь миры,Suicide Squad: Kill the Justice League,Bayonetta,Kingdom Hearts,Ratchet & Clank: Сквозь миры,Bayonetta
Death Stranding,Metal Gear Rising: Revengeance,симулятор выживания,Dota 2,Dota 2,Metal Gear Rising: Revengeance
Counter-Strike: Global Offensive,Kingdom Hearts,Metal Gear Rising: Revengeance,Death Stranding,Death Stranding,Metal Gear Rising: Revengeance
Counter-Strike: Global Offensive,Bayonetta,God of War: Chains of Olympus,Ratchet & Clank: Сквозь миры,Counter-Strike: Global Offensive,Bayonetta
Counter-Strike: Global Offensive,Kingdom Hearts,Metal Gear Rising: Revengeance,Death Stranding,Counter-Strike: Global Offensive,Death Stranding
Death Stranding,Metal Gear Rising: Revengeance,симулятор выживания,Dota 2,симулятор выживания,Death Stranding
Death Stranding,Resident Evil Village,The Last of Us Part II,Doom 3,Doom 3,Death Stranding
Death Stranding,Resident Evil Village,The Last of Us Part II,Doom 3,Doom 3,Death Stranding
Death Stranding,Resident Evil Village,The Last of Us Part II,Doom 3,Doom 3,Death Stranding
Death Stranding,Resident Evil Village,The Last of Us Part II,Doom 3,Doom 3,Resident Evil Village
The Last of Us Part II,action/RPG,Doom 3,Kingdom Hearts,action/RPG,Doom 3
The Last of Us Part II,action/RPG,Doom 3,Kingdom Hearts,action/RPG,Kingdom Hearts
The Last of Us Part II,action/RPG,Doom 3,Kingdom Hearts,Doom 3,action/RPG
The Last of Us Part II,action/RPG,Doom 3,Kingdom Hearts,action/RPG,The Last of Us Part II
Resident Evil Village,action-adventure,симулятор выживания,Doom 3,Resident Evil Village,симулятор выживания
Resident Evil Village,action-adventure,симулятор выживания,Doom 3,action-adventure,Resident Evil Village
Resident Evil Village,action-adventure,симулятор выживания,Doom 3,action-adventure,Doom 3
Resident Evil Village,action-adventure,симулятор выживания,Doom 3,Doom 3,action-adventure
Resident Evil Village,action-adventure,симулятор выживания,Doom 3,action-adventure,Resident Evil Village
