Item1,Item2,Item3,Item4,BestItem,WorstItem
Victory Arch,Venus of Galgenberg,crystal skull,Bacchus,Venus of Galgenberg,crystal skull
Victory Arch,Venus of Galgenberg,crystal skull,Bacchus,Venus of Galgenberg,crystal skull
Victory Arch,Venus of Galgenberg,crystal skull,Bacchus,crystal skull,Bacchus
Victory Arch,Venus of Galgenberg,crystal skull,Bacchus,Victory Arch,crystal skull
Venus de Milo,Venus of Galgenberg,Pietà,art of sculpture,Venus de Milo,art of sculpture
Venus de Milo,Venus of Galgenberg,Pietà,art of sculpture,Venus de Milo,art of sculpture
Venus de Milo,Venus of Galgenberg,Pietà,art of sculpture,Venus de Milo,art of sculpture
Venus de Milo,Venus of Galgenberg,Pietà,art of sculpture,art of sculpture,Pietà
Venus de Milo,Venus of Galgenberg,Pietà,art of sculpture,Venus of Galgenberg,art of sculpture
Venus de Milo,Venus of Galgenberg,Pietà,art of sculpture,Venus de Milo,art of sculpture
art of sculpture,Zbruch Idol,Lion man of the Hohlenstein Stadel,Moses,art of sculpture,Moses
art of sculpture,Zbruch Idol,Lion man of the Hohlenstein Stadel,Moses,Lion man of the Hohlenstein Stadel,art of sculpture
art of sculpture,Zbruch Idol,Lion man of the Hohlenstein Stadel,Moses,Zbruch Idol,Moses
art of sculpture,Zbruch Idol,Lion man of the Hohlenstein Stadel,Moses,Zbruch Idol,Moses
art of sculpture,Zbruch Idol,Lion man of the Hohlenstein Stadel,Moses,Lion man of the Hohlenstein Stadel,Moses
Streets of Hopelessness,Sheela na gig,Smith,Kareem Abdul-Jabbar,Sheela na gig,Kareem Abdul-Jabbar
Streets of Hopelessness,Sheela na gig,Smith,Kareem Abdul-Jabbar,Streets of Hopelessness,Smith
Streets of Hopelessness,Sheela na gig,Smith,Kareem Abdul-Jabbar,Streets of Hopelessness,Kareem Abdul-Jabbar
Streets of Hopelessness,Sheela na gig,Smith,Kareem Abdul-Jabbar,Smith,Streets of Hopelessness
Streets of Hopelessness,Sheela na gig,Smith,Kareem Abdul-Jabbar,Streets of Hopelessness,Kareem Abdul-Jabbar
Streets of Hopelessness,Sheela na gig,Smith,Kareem Abdul-Jabbar,Sheela na gig,Kareem Abdul-Jabbar
art of sculpture,Venus of Willendorf,crystal skull,Bacchus,Venus of Willendorf,art of sculpture
art of sculpture,Venus of Willendorf,crystal skull,Bacchus,Venus of Willendorf,Bacchus
art of sculpture,Venus of Willendorf,crystal skull,Bacchus,Venus of Willendorf,art of sculpture
art of sculpture,Venus of Willendorf,crystal skull,Bacchus,Venus of Willendorf,art of sculpture
art of sculpture,Venus of Willendorf,crystal skull,Bacchus,art of sculpture,Bacchus
art of sculpture,Venus of Willendorf,crystal skull,Bacchus,Venus of Willendorf,Bacchus
Kyffhäuser Monument,Moses,Victory Arch,Hermannsdenkmal,Moses,Victory Arch
Kyffhäuser Monument,Moses,Victory Arch,Hermannsdenkmal,Victory Arch,Moses
Kyffhäuser Monument,Moses,Victory Arch,Hermannsdenkmal,Victory Arch,Moses
Kyffhäuser Monument,Moses,Victory Arch,Hermannsdenkmal,Victory Arch,Moses
Zbruch Idol,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Hermannsdenkmal,Hermannsdenkmal,Lion man of the Hohlenstein Stadel
Zbruch Idol,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Hermannsdenkmal,Nefertiti Bust,Lion man of the Hohlenstein Stadel
Zbruch Idol,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Hermannsdenkmal,Nefertiti Bust,Lion man of the Hohlenstein Stadel
Zbruch Idol,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Hermannsdenkmal,Nefertiti Bust,Hermannsdenkmal
Zbruch Idol,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Hermannsdenkmal,Lion man of the Hohlenstein Stadel,Hermannsdenkmal
Zbruch Idol,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Hermannsdenkmal,Nefertiti Bust,Hermannsdenkmal
terracotta,Kyffhäuser Monument,Lion man of the Hohlenstein Stadel,relief sculpture,Lion man of the Hohlenstein Stadel,terracotta
terracotta,Kyffhäuser Monument,Lion man of the Hohlenstein Stadel,relief sculpture,Kyffhäuser Monument,terracotta
terracotta,Kyffhäuser Monument,Lion man of the Hohlenstein Stadel,relief sculpture,Lion man of the Hohlenstein Stadel,relief sculpture
terracotta,Kyffhäuser Monument,Lion man of the Hohlenstein Stadel,relief sculpture,Lion man of the Hohlenstein Stadel,terracotta
terracotta,Kyffhäuser Monument,Lion man of the Hohlenstein Stadel,relief sculpture,relief sculpture,Lion man of the Hohlenstein Stadel
terracotta,Kyffhäuser Monument,Lion man of the Hohlenstein Stadel,relief sculpture,Lion man of the Hohlenstein Stadel,terracotta
The Gates of Hell,Venus of Galgenberg,Fallen Astronaut,Venus de Milo,Venus de Milo,The Gates of Hell
The Gates of Hell,Venus of Galgenberg,Fallen Astronaut,Venus de Milo,Venus de Milo,Fallen Astronaut
The Gates of Hell,Venus of Galgenberg,Fallen Astronaut,Venus de Milo,The Gates of Hell,Venus of Galgenberg
The Gates of Hell,Venus of Galgenberg,Fallen Astronaut,Venus de Milo,The Gates of Hell,Venus of Galgenberg
The Gates of Hell,Venus of Galgenberg,Fallen Astronaut,Venus de Milo,Venus de Milo,Fallen Astronaut
The Gates of Hell,Venus of Galgenberg,Fallen Astronaut,Venus de Milo,Venus de Milo,Fallen Astronaut
terracotta,The Gates of Hell,Zbruch Idol,Fallen Astronaut,The Gates of Hell,terracotta
terracotta,The Gates of Hell,Zbruch Idol,Fallen Astronaut,Zbruch Idol,terracotta
terracotta,The Gates of Hell,Zbruch Idol,Fallen Astronaut,The Gates of Hell,terracotta
terracotta,The Gates of Hell,Zbruch Idol,Fallen Astronaut,Zbruch Idol,terracotta
terracotta,The Gates of Hell,Zbruch Idol,Fallen Astronaut,The Gates of Hell,terracotta
Hermannsdenkmal,relief sculpture,terracotta,Victory Arch,Victory Arch,terracotta
Hermannsdenkmal,relief sculpture,terracotta,Victory Arch,Victory Arch,relief sculpture
Hermannsdenkmal,relief sculpture,terracotta,Victory Arch,Victory Arch,relief sculpture
