Item1,Item2,Item3,Item4,BestItem,WorstItem
Me Too,A Night Before Christmas,Arabian Nights,Arabela,A Night Before Christmas,Me Too
Me Too,A Night Before Christmas,Arabian Nights,Arabela,A Night Before Christmas,Arabian Nights
A Night Before Christmas,Coraline,Arabela,Beauty and the Beast,Beauty and the Beast,Arabela
A Night Before Christmas,Coraline,Arabela,Beauty and the Beast,Beauty and the Beast,Coraline
A Night Before Christmas,Coraline,Arabela,Beauty and the Beast,Beauty and the Beast,A Night Before Christmas
A Night Before Christmas,Coraline,Arabela,Beauty and the Beast,Beauty and the Beast,Coraline
A Night Before Christmas,Coraline,Arabela,Beauty and the Beast,Beauty and the Beast,Arabela
An Ordinary Miracle,Coraline,Me Too,Three Nuts for Cinderella,Three Nuts for Cinderella,Me Too
An Ordinary Miracle,Coraline,Me Too,Three Nuts for Cinderella,Three Nuts for Cinderella,Me Too
An Ordinary Miracle,Coraline,Me Too,Three Nuts for Cinderella,Three Nuts for Cinderella,Me Too
An Ordinary Miracle,Coraline,Me Too,Three Nuts for Cinderella,Coraline,Me Too
The Little Mermaid,Beauty and the Beast (1991 film),Cinderella,Three Nuts for Cinderella,Cinderella,Three Nuts for Cinderella
The Little Mermaid,Beauty and the Beast (1991 film),Cinderella,Three Nuts for Cinderella,Beauty and the Beast (1991 film),Three Nuts for Cinderella
The Little Mermaid,Beauty and the Beast (1991 film),Cinderella,Three Nuts for Cinderella,The Little Mermaid,Three Nuts for Cinderella
The Little Mermaid,Beauty and the Beast (1991 film),Cinderella,Three Nuts for Cinderella,Beauty and the Beast (1991 film),Three Nuts for Cinderella
The Thief of Bagdad,Me Too,A Night Before Christmas,Cinderella,Cinderella,Me Too
The Thief of Bagdad,Me Too,A Night Before Christmas,Cinderella,Cinderella,The Thief of Bagdad
The Thief of Bagdad,Me Too,A Night Before Christmas,Cinderella,Cinderella,Me Too
The Thief of Bagdad,Me Too,A Night Before Christmas,Cinderella,Cinderella,Me Too
The Thief of Bagdad,Me Too,A Night Before Christmas,Cinderella,Cinderella,Me Too
"Mary Poppins, Goodbye",Paddington,Beauty and the Beast,Beauty and the Beast (1991 film),Beauty and the Beast,"Mary Poppins, Goodbye"
"Mary Poppins, Goodbye",Paddington,Beauty and the Beast,Beauty and the Beast (1991 film),Beauty and the Beast (1991 film),Paddington
"Mary Poppins, Goodbye",Paddington,Beauty and the Beast,Beauty and the Beast (1991 film),Beauty and the Beast,"Mary Poppins, Goodbye"
"Mary Poppins, Goodbye",Paddington,Beauty and the Beast,Beauty and the Beast (1991 film),Beauty and the Beast,Paddington
