Item1,Item2,Item3,Item4,BestItem,WorstItem
Australia,Lucian Freud,George Orwell,Isaac Newton,Isaac Newton,Australia
Australia,Lucian Freud,George Orwell,Isaac Newton,Isaac Newton,Australia
Australia,Lucian Freud,George Orwell,Isaac Newton,George Orwell,Australia
Australia,Lucian Freud,George Orwell,Isaac Newton,Isaac Newton,Australia
Australia,Lucian Freud,George Orwell,Isaac Newton,Isaac Newton,Australia
Australia,Lucian Freud,George Orwell,Isaac Newton,George Orwell,Australia
Roger Moore,Daniel Day-Lewis,Tom Hardy,Australia,Daniel Day-Lewis,Australia
Roger Moore,Daniel Day-Lewis,Tom Hardy,Australia,Roger Moore,Australia
Roger Moore,Daniel Day-Lewis,Tom Hardy,Australia,Roger Moore,Australia
Roger Moore,Daniel Day-Lewis,Tom Hardy,Australia,Daniel Day-Lewis,Australia
Roger Moore,Daniel Day-Lewis,Tom Hardy,Australia,Roger Moore,Australia
Roger Moore,Daniel Day-Lewis,Tom Hardy,Australia,Roger Moore,Australia
World Stage,Punjabi,Code Black,William Blake,William Blake,Punjabi
World Stage,Punjabi,Code Black,William Blake,William Blake,Punjabi
World Stage,Punjabi,Code Black,William Blake,William Blake,World Stage
World Stage,Punjabi,Code Black,William Blake,William Blake,World Stage
World Stage,Punjabi,Code Black,William Blake,William Blake,World Stage
William Blake,Angel Coulby,Australia,Tom Hardy,William Blake,Australia
William Blake,Angel Coulby,Australia,Tom Hardy,William Blake,Australia
William Blake,Angel Coulby,Australia,Tom Hardy,William Blake,Australia
William Blake,Angel Coulby,Australia,Tom Hardy,William Blake,Australia
Angel Coulby,Clint Eastwood,Australia,Lucian Freud,Angel Coulby,Clint Eastwood
Angel Coulby,Clint Eastwood,Australia,Lucian Freud,Lucian Freud,Clint Eastwood
Angel Coulby,Clint Eastwood,Australia,Lucian Freud,Lucian Freud,Clint Eastwood
Angel Coulby,Clint Eastwood,Australia,Lucian Freud,Angel Coulby,Australia
Angel Coulby,Clint Eastwood,Australia,Lucian Freud,Angel Coulby,Clint Eastwood
Angel Coulby,Clint Eastwood,Australia,Lucian Freud,Angel Coulby,Australia
Harry Potter,Anya Taylor-Joy,George Orwell,Daniel Day-Lewis,George Orwell,Daniel Day-Lewis
Harry Potter,Anya Taylor-Joy,George Orwell,Daniel Day-Lewis,George Orwell,Harry Potter
Harry Potter,Anya Taylor-Joy,George Orwell,Daniel Day-Lewis,George Orwell,Harry Potter
Harry Potter,Anya Taylor-Joy,George Orwell,Daniel Day-Lewis,Daniel Day-Lewis,Harry Potter
Harry Potter,Anya Taylor-Joy,George Orwell,Daniel Day-Lewis,George Orwell,Anya Taylor-Joy
Roger Moore,Tom Hardy,Dr. Livesey,Angel Coulby,Tom Hardy,Angel Coulby
Roger Moore,Tom Hardy,Dr. Livesey,Angel Coulby,Roger Moore,Tom Hardy
