Item1,Item2,Item3,Item4,BestItem,WorstItem
Egon Spengler,The Doctor,scientific method,Zack Snyder,scientific method,Zack Snyder
Egon Spengler,The Doctor,scientific method,Zack Snyder,Egon Spengler,The Doctor
Egon Spengler,The Doctor,scientific method,Zack Snyder,Egon Spengler,The Doctor
Egon Spengler,The Doctor,scientific method,Zack Snyder,Egon Spengler,scientific method
Egon Spengler,The Doctor,scientific method,Zack Snyder,Egon Spengler,The Doctor
Egon Spengler,The Doctor,scientific method,Zack Snyder,Egon Spengler,The Doctor
"Frankenstein; or, The Modern Prometheus",Thirteenth Doctor,Yury Luzhkov,The Doctor,Yury Luzhkov,Thirteenth Doctor
"Frankenstein; or, The Modern Prometheus",Thirteenth Doctor,Yury Luzhkov,The Doctor,Yury Luzhkov,The Doctor
"Frankenstein; or, The Modern Prometheus",Thirteenth Doctor,Yury Luzhkov,The Doctor,Yury Luzhkov,"Frankenstein; or, The Modern Prometheus"
"Frankenstein; or, The Modern Prometheus",Thirteenth Doctor,Yury Luzhkov,The Doctor,Yury Luzhkov,Thirteenth Doctor
Thirteenth Doctor,scientific method,Zack Snyder,Operation Paperclip,Operation Paperclip,Zack Snyder
Thirteenth Doctor,scientific method,Zack Snyder,Operation Paperclip,scientific method,Operation Paperclip
Thirteenth Doctor,scientific method,Zack Snyder,Operation Paperclip,Zack Snyder,scientific method
Thirteenth Doctor,scientific method,Zack Snyder,Operation Paperclip,Zack Snyder,Operation Paperclip
Thirteenth Doctor,scientific method,Zack Snyder,Operation Paperclip,Operation Paperclip,Zack Snyder
Operation Paperclip,Leonhard Euler,Leonardo da Vinci,Yury Luzhkov,Leonardo da Vinci,Operation Paperclip
Operation Paperclip,Leonhard Euler,Leonardo da Vinci,Yury Luzhkov,Yury Luzhkov,Operation Paperclip
Operation Paperclip,Leonhard Euler,Leonardo da Vinci,Yury Luzhkov,Leonhard Euler,Operation Paperclip
Operation Paperclip,Leonhard Euler,Leonardo da Vinci,Yury Luzhkov,Leonardo da Vinci,Operation Paperclip
Operation Paperclip,Leonhard Euler,Leonardo da Vinci,Yury Luzhkov,Leonardo da Vinci,Leonhard Euler
Operation Paperclip,Leonhard Euler,Leonardo da Vinci,Yury Luzhkov,Leonardo da Vinci,Yury Luzhkov
Galactic Discoveries,Alexander Keyboardist,Chelsea Peretti,Lionel Logue,Chelsea Peretti,Galactic Discoveries
Galactic Discoveries,Alexander Keyboardist,Chelsea Peretti,Lionel Logue,Lionel Logue,Galactic Discoveries
Galactic Discoveries,Alexander Keyboardist,Chelsea Peretti,Lionel Logue,Galactic Discoveries,Alexander Keyboardist
Galactic Discoveries,Alexander Keyboardist,Chelsea Peretti,Lionel Logue,Alexander Keyboardist,Chelsea Peretti
The Doctor,Valentina Tazekenova,Leonardo da Vinci,Leonhard Euler,Valentina Tazekenova,The Doctor
The Doctor,Valentina Tazekenova,Leonardo da Vinci,Leonhard Euler,Leonardo da Vinci,The Doctor
The Doctor,Valentina Tazekenova,Leonardo da Vinci,Leonhard Euler,Valentina Tazekenova,The Doctor
The Doctor,Valentina Tazekenova,Leonardo da Vinci,Leonhard Euler,Valentina Tazekenova,The Doctor
The Doctor,Valentina Tazekenova,Leonardo da Vinci,Leonhard Euler,Valentina Tazekenova,The Doctor
Lionel Logue,"Frankenstein; or, The Modern Prometheus",Galileo Galilei,Operation Paperclip,Galileo Galilei,"Frankenstein; or, The Modern Prometheus"
Lionel Logue,"Frankenstein; or, The Modern Prometheus",Galileo Galilei,Operation Paperclip,Galileo Galilei,"Frankenstein; or, The Modern Prometheus"
Lionel Logue,"Frankenstein; or, The Modern Prometheus",Galileo Galilei,Operation Paperclip,Galileo Galilei,"Frankenstein; or, The Modern Prometheus"
Lionel Logue,"Frankenstein; or, The Modern Prometheus",Galileo Galilei,Operation Paperclip,Galileo Galilei,Operation Paperclip
Lionel Logue,"Frankenstein; or, The Modern Prometheus",Galileo Galilei,Operation Paperclip,Galileo Galilei,Operation Paperclip
Lionel Logue,"Frankenstein; or, The Modern Prometheus",Galileo Galilei,Operation Paperclip,Galileo Galilei,"Frankenstein; or, The Modern Prometheus"
Elena Philosopherova,Sergei Korolev,Age of Conquests,Denis Pushilin,Denis Pushilin,Age of Conquests
Elena Philosopherova,Sergei Korolev,Age of Conquests,Denis Pushilin,Sergei Korolev,Age of Conquests
Elena Philosopherova,Sergei Korolev,Age of Conquests,Denis Pushilin,Sergei Korolev,Age of Conquests
Elena Philosopherova,Sergei Korolev,Age of Conquests,Denis Pushilin,Sergei Korolev,Age of Conquests
Elena Philosopherova,Sergei Korolev,Age of Conquests,Denis Pushilin,Elena Philosopherova,Age of Conquests
Elena Philosopherova,Sergei Korolev,Age of Conquests,Denis Pushilin,Denis Pushilin,Age of Conquests
Sergei Korolev,Egon Spengler,Thirteenth Doctor,"Frankenstein; or, The Modern Prometheus",Sergei Korolev,Thirteenth Doctor
Sergei Korolev,Egon Spengler,Thirteenth Doctor,"Frankenstein; or, The Modern Prometheus",Sergei Korolev,Thirteenth Doctor
Sergei Korolev,Egon Spengler,Thirteenth Doctor,"Frankenstein; or, The Modern Prometheus",Egon Spengler,Thirteenth Doctor
Sergei Korolev,Egon Spengler,Thirteenth Doctor,"Frankenstein; or, The Modern Prometheus",Egon Spengler,Thirteenth Doctor
Sergei Korolev,Egon Spengler,Thirteenth Doctor,"Frankenstein; or, The Modern Prometheus",Egon Spengler,Thirteenth Doctor
Sergei Korolev,Egon Spengler,Thirteenth Doctor,"Frankenstein; or, The Modern Prometheus",Sergei Korolev,Thirteenth Doctor
Leonardo da Vinci,Lionel Logue,Valentina Tazekenova,science,Leonardo da Vinci,science
Leonardo da Vinci,Lionel Logue,Valentina Tazekenova,science,Leonardo da Vinci,science
Leonardo da Vinci,Lionel Logue,Valentina Tazekenova,science,Lionel Logue,science
Leonardo da Vinci,Lionel Logue,Valentina Tazekenova,science,Leonardo da Vinci,Valentina Tazekenova
Leonardo da Vinci,Lionel Logue,Valentina Tazekenova,science,Leonardo da Vinci,Valentina Tazekenova
Leonardo da Vinci,Lionel Logue,Valentina Tazekenova,science,Leonardo da Vinci,Lionel Logue
John Paul II,Lionel Logue,Stars of the Women's World,Dark Horror,Lionel Logue,John Paul II
John Paul II,Lionel Logue,Stars of the Women's World,Dark Horror,Lionel Logue,John Paul II
